Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name,OriginSequence,Method,Harvest
Unknown,Cellpellets_Sample66_12C_DnCl_08212024_SZ_89,ABCG2_PTC_B03_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D3,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample67_12C_DnCl_08212024_SZ_90,HSB17B1_PTC_A09_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D4,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample68_12C_DnCl_08212024_SZ_91,HSB17B1_PTC_B10_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D5,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample69_12C_DnCl_08212024_SZ_92,HSB17B1_PTC_A12_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D6,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample70_12C_DnCl_08212024_SZ_93,CYP19A1_WT2_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D7,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample71_12C_DnCl_08212024_SZ_94,CYP11A1_WT2_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D8,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample72_12C_DnCl_08212024_SZ_95,ABCG2_PTC_E03_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D9,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Pool_12C,Pool_12C_DnCl_Biologicalreplicate_3_analyticalreplicate_3_08212024_SZ_96,Pool_12C_DnCl,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:B3,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnCl_Biologicalreplicate_3_analyticalreplicate_3_08212024_SZ_97,Pool_12C13C_DnCl,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:B6,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample73_12C_DnCl_08212024_SZ_98,SLC22A11_PTC_D07_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:E1,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample74_12C_DnCl_08212024_SZ_99,ABCG2_WT3_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:E2,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample75_12C_DnCl_08212024_SZ_100,SLC22A11_PTC_D07_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:E3,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample76_12C_DnCl_08212024_SZ_101,CYP19A1_WT2_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:E4,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Unknown,Cellpellets_Sample77_12C_DnCl_08212024_SZ_102,ABCG2_WT3_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:E5,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Qstd,Qstd_2_08212024_SZ_104,Qstd,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Standard_12C13C,Standard_12C13C_DnCl_2_08212024_SZ_105,Standard_12C13C_DnCl,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Standard_12C,Standard_12C_DnCl_2_08212024_SZ_106,Standard_12C_DnCl,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A5,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Process_Blank,Process_Blank_12C13C_DnCl_2_08212024_SZ_107,Process_Blank_12C13C_DnCl,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A4,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Process_Blank,Process_Blank_12C_DnCl_2_08212024_SZ_108,Process_Blank_12C_DnCl,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A3,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Pool_No_reagent,Pool_No_reagent_2_08212024_SZ_109,Pool_No_derivatization,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A2,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
Solvent_Blank,Solvent_Blank_2_08212024_SZ_110,Solvent_Blank,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A1,3,,0,0,0,1,,,,,,,,08212024_dncl_cellpellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Pellet
DirectInfusion,08132024_mix_12C13C_DnHz_ratio_LCMS_Res240K_1,08132024_mix_12C13C_DnHz_ratio_LCMS_Res240K_1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_mixratio_240K_100B,,,R:A8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_mixratio_240K_100B,Pellet
DirectInfusion,08132024_mix_12C13C_DnHz_ratio_LCMS_Res240K_2,08132024_mix_12C13C_DnHz_ratio_LCMS_Res240K_2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_mixratio_240K_100B,,,R:A8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_mixratio_240K_100B,Pellet
DirectInfusion,08132024_mix_12C13C_DnHz_ratio_LCMS_Res240K_3,08132024_mix_12C13C_DnHz_ratio_LCMS_Res240K_3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_mixratio_240K_100B,,,R:A8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_mixratio_240K_100B,Pellet
Solvent_Blank,Solvent_Blank_1_08132024_SZ_01,Solvent_Blank,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Pool_No_derivatization_1_08132024_SZ_02,Pool_No_derivatization,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Process_Blank,Process_Blank_12C_DnHz_1_08132024_SZ_03,Process_Blank_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Process_Blank,Process_Blank_12C13C_DnHz_1_08132024_SZ_04,Process_Blank_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Standard_12C,Standard_12C_DnHz_1_08132024_SZ_05,Standard_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Standard_12C13C,Standard_12C13C_DnHz_1_08132024_SZ_06,Standard_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_3_analyticalreplicate_1_08132024_SZ_07,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_3_analyticalreplicate_1_08132024_SZ_08,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Qstd,Qstd_1_08132024_SZ_09,Qstd,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample1_12C_DnHz_08132024_SZ_10,CYP19A1_WT1_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample2_12C_DnHz_08132024_SZ_11,CYP11A1_PTC_A11_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample3_12C_DnHz_08132024_SZ_12,CYP19A1_PTC_F08_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample5_12C_DnHz_08132024_SZ_14,SLC22A11_PTC_D07_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample6_12C_DnHz_08132024_SZ_15,ABCG2_WT2_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample7_12C_DnHz_08132024_SZ_16,CYP19A1_PTC_C06_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample8_12C_DnHz_08132024_SZ_17,CYP19A1_WT3_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample9_12C_DnHz_08132024_SZ_18,ABCG2_PTC_C11_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:C9,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_1_analyticalreplicate_1_08132024_SZ_19,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_1_analyticalreplicate_1_08132024_SZ_20,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample10_12C_DnHz_08132024_SZ_21,ABCG2_PTC_B03_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample11_12C_DnHz_08132024_SZ_22,HSB17B1_PTC_A09_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample12_12C_DnHz_08132024_SZ_23,CYP11A1_WT2_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample13_12C_DnHz_08132024_SZ_24,CYP11A1_PTC_E10_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample14_12C_DnHz_08132024_SZ_25,CYP19A1_PTC_F08_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample15_12C_DnHz_08132024_SZ_26,CYP11A1_WT1_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample16_12C_DnHz_08132024_SZ_27,SLC22A11_PTC_B09_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample18_12C_DnHz_08132024_SZ_29,HSB17B1_PTC_A12_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:D9,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_2_analyticalreplicate_1_08132024_SZ_30,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_2_analyticalreplicate_1_08132024_SZ_31,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample19_12C_DnHz_08132024_SZ_32,ABCG2_WT3_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample20_12C_DnHz_08132024_SZ_33,SLC22A11_PTC_D07_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample21_12C_DnHz_08132024_SZ_34,ABCG2_PTC_B03_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample22_12C_DnHz_08132024_SZ_35,CYP11A1_WT1_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample23_12C_DnHz_08132024_SZ_36,HSB17B1_PTC_B10_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample24_12C_DnHz_08132024_SZ_37,CYP11A1_PTC_E10_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample25_12C_DnHz_08132024_SZ_38,ABCG2_WT2_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample26_12C_DnHz_08132024_SZ_39,CYP19A1_WT2_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample27_12C_DnHz_08132024_SZ_40,CYP19A1_WT3_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:E9,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_1_analyticalreplicate_2_08132024_SZ_41,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
